6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
6,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
5,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
7,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
8,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
9,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
35,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
29,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
32,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
33,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
28,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
18,100
